region,sex,enddate,ethnicity,age,vote
Yorkshire and the Humber,female,2015-05-06,white,Age 50 to 54,Con
Yorkshire and the Humber,male,2015-04-26,white,Age 60 to 64,Con
Yorkshire and the Humber,male,2015-04-01,white,Age 45 to 49,Lab
Yorkshire and the Humber,male,2015-04-25,white,Age 55 to 59,UKIP
Yorkshire and the Humber,female,2015-05-01,white,Age 40 to 44,Lab
Yorkshire and the Humber,female,2015-05-05,white,Age 55 to 59,Con
Yorkshire and the Humber,male,2015-03-31,white,Age 65 to 69,Lab
Yorkshire and the Humber,male,2015-05-02,white,Age 70 to 74,Con
Yorkshire and the Humber,male,2015-04-28,white,Age 60 to 64,Con
Yorkshire and the Humber,male,2015-04-06,white,Age 65 to 69,Lab
Yorkshire and the Humber,male,2015-04-12,white,Age 60 to 64,UKIP
Yorkshire and the Humber,female,2015-04-07,white,Age 55 to 59,Con
Yorkshire and the Humber,female,2015-04-04,white,Age 70 to 74,Con
Yorkshire and the Humber,female,2015-04-24,white,Age 60 to 64,Lab
Yorkshire and the Humber,female,2015-04-17,white,Age 60 to 64,Lab
Yorkshire and the Humber,male,2015-04-18,white,Age 60 to 64,Con
Yorkshire and the Humber,female,2015-04-08,white,Age 30 to 34,Don't know
Yorkshire and the Humber,male,2015-04-27,white,Age 60 to 64,Lab
Yorkshire and the Humber,female,2015-04-14,white,Age 30 to 34,LD
Yorkshire and the Humber,female,2015-04-16,white,Age 40 to 44,Lab
Yorkshire and the Humber,male,2015-04-25,white,Age 40 to 44,Con
Yorkshire and the Humber,female,2015-05-06,white,Age 65 to 69,Don't know
Yorkshire and the Humber,female,2015-05-02,white,Age 60 to 64,Con
Yorkshire and the Humber,female,2015-05-03,white,Age 55 to 59,Don't vote
Yorkshire and the Humber,male,2015-03-31,white,Age 65 to 69,Con
Yorkshire and the Humber,male,2015-04-12,white,Age 55 to 59,UKIP
North West,male,2015-04-14,white,Age 65 to 69,UKIP
North West,male,2015-04-20,white,Age 40 to 44,Con
North West,male,2015-04-12,white,Age 70 to 74,LD
North West,female,2015-04-06,white,Age 50 to 54,Lab
North West,female,2015-05-06,white,Age 65 to 69,Con
North West,female,2015-04-19,white,Age 65 to 69,Grn
North West,female,2015-04-01,white,Age 55 to 59,LD
North West,female,2015-04-29,white,Age 65 to 69,Grn
North West,male,2015-04-30,white,Age 45 to 49,UKIP
North West,male,2015-04-04,white,Age 70 to 74,Con
North West,female,2015-04-24,white,Age 70 to 74,Con
North West,male,2015-04-12,white,Age 60 to 64,UKIP
North West,male,2015-04-13,white,Age 30 to 34,LD
North West,female,2015-04-26,white,Age 55 to 59,Don't vote
North West,female,2015-04-17,white,Age 60 to 64,UKIP
North West,male,2015-04-05,white,Age 55 to 59,Con
North West,female,2015-03-30,white,Age 40 to 44,Con
North West,female,2015-04-23,white,Age 30 to 34,Con
North West,male,2015-04-24,white,Age 55 to 59,Lab
North West,male,2015-04-25,white,Age 80 to 84,Don't know
North West,male,2015-04-28,white,Age 65 to 69,Lab
North West,female,2015-05-01,white,Age 20 to 24,Con
North West,female,2015-04-14,white,Age 45 to 49,UKIP
North West,male,2015-04-07,white,Age 75 to 79,Con
North West,male,2015-04-24,white,Age 65 to 69,LD
North West,male,2015-05-04,white,Age 45 to 49,Con
North West,male,2015-04-18,white,Age 50 to 54,Don't know
North West,male,2015-04-29,white,Age 65 to 69,Con
North West,male,2015-03-30,white,Age 75 to 79,Lab
North West,female,2015-04-16,white,Age 65 to 69,Con
North West,male,2015-04-24,white,Age 50 to 54,Con
East of England,female,2015-04-05,white,Age 70 to 74,Lab
East of England,male,2015-05-03,white,Age 65 to 69,Lab
East of England,male,2015-05-04,white,Age 40 to 44,Con
East of England,male,2015-04-11,asian,Age 30 to 34,Lab
East of England,male,2015-04-10,white,Age 80 to 84,Con
East of England,female,2015-04-11,white,Age 55 to 59,Lab
East of England,female,2015-04-01,white,Age 70 to 74,Lab
East of England,male,2015-04-14,white,Age 60 to 64,Don't vote
East of England,female,2015-04-05,white,Age 20 to 24,UKIP
East of England,male,2015-04-02,white,Age 20 to 24,Lab
East of England,male,2015-04-24,white,Age 50 to 54,Don't vote
East of England,female,2015-04-05,white,Age 55 to 59,Lab
East of England,female,2015-04-07,white,Age 60 to 64,Grn
East of England,male,2015-04-10,white,Age 55 to 59,Con
East of England,male,2015-04-26,white,Age 45 to 49,Lab
East of England,female,2015-04-28,white,Age 65 to 69,Lab
East of England,female,2015-04-14,asian,Age 65 to 69,Con
East of England,male,2015-03-30,white,Age 60 to 64,Con
East of England,male,2015-04-25,white,Age 55 to 59,Lab
East of England,female,2015-03-31,white,Age 55 to 59,UKIP
East of England,male,2015-04-21,white,Age 70 to 74,UKIP
East of England,female,2015-04-11,white,Age 25 to 29,Lab
East of England,female,2015-04-07,white,Age 45 to 49,Lab
East of England,female,2015-04-11,white,Age 35 to 39,Other
East of England,male,2015-04-17,other,Age 60 to 64,Con
East of England,male,2015-05-01,white,Age 55 to 59,Grn
East of England,female,2015-04-19,white,Age 55 to 59,Lab
East of England,female,2015-04-19,white,Age 35 to 39,Lab
East of England,female,2015-05-06,white,Age 65 to 69,Con
East of England,female,2015-04-04,white,Age 55 to 59,Con
East of England,female,2015-04-13,white,Age 60 to 64,Con
East of England,male,2015-04-05,white,Age 55 to 59,Lab
East of England,female,2015-04-08,white,Age 50 to 54,Lab
East of England,female,2015-04-08,white,Age 60 to 64,Con
East of England,male,2015-04-29,white,Age 50 to 54,Con
East of England,male,2015-04-01,white,Age 45 to 49,UKIP
East of England,male,2015-04-08,white,Age 50 to 54,Con
East of England,male,2015-04-22,white,Age 45 to 49,Con
East of England,female,2015-05-05,white,Age 35 to 39,Don't vote
South West,male,2015-04-23,white,Age 55 to 59,Lab
South West,female,2015-05-06,white,Age 45 to 49,Lab
South West,female,2015-04-25,white,Age 60 to 64,Don't know
South West,female,2015-05-01,white,Age 20 to 24,Don't vote
South West,female,2015-04-08,white,Age 25 to 29,Lab
South West,male,2015-04-16,white,Age 70 to 74,Con
South West,male,2015-04-09,white,Age 75 to 79,Con
South West,male,2015-04-02,white,Age 18 to 19,UKIP
South West,female,2015-04-18,white,Age 25 to 29,Don't vote
South West,female,2015-04-28,white,Age 50 to 54,Lab
South West,female,2015-04-14,white,Age 65 to 69,Con
South West,female,2015-04-28,white,Age 40 to 44,Lab
South West,female,2015-04-21,white,Age 30 to 34,Lab
South West,female,2015-05-04,white,Age 40 to 44,LD
South West,male,2015-04-18,white,Age 45 to 49,UKIP
South West,male,2015-04-07,white,Age 60 to 64,UKIP
South West,female,2015-04-09,white,Age 30 to 34,Lab
South West,male,2015-04-25,white,Age 45 to 49,Con
South West,male,2015-04-24,white,Age 80 to 84,Con
South West,male,2015-04-05,white,Age 30 to 34,Lab
South West,male,2015-04-17,white,Age 55 to 59,Lab
South West,female,2015-04-07,white,Age 20 to 24,Lab
South West,female,2015-05-04,white,Age 35 to 39,Lab
South West,male,2015-04-03,white,Age 40 to 44,Lab
South West,male,2015-04-28,white,Age 45 to 49,Lab
South West,male,2015-04-01,white,Age 60 to 64,Don't vote
South West,male,2015-05-01,white,Age 65 to 69,Don't know
South West,male,2015-03-31,white,Age 45 to 49,UKIP
South West,male,2015-04-07,white,Age 55 to 59,Con
South West,male,2015-04-19,white,Age 45 to 49,UKIP
South West,female,2015-03-30,white,Age 50 to 54,Lab
South West,female,2015-05-04,white,Age 55 to 59,Lab
South West,female,2015-04-30,white,Age 65 to 69,Con
South West,male,2015-04-28,white,Age 60 to 64,UKIP
South West,female,2015-04-02,white,Age 40 to 44,Con
South West,female,2015-04-04,white,Age 60 to 64,UKIP
South West,female,2015-05-06,white,Age 65 to 69,Lab
South West,male,2015-04-21,white,Age 55 to 59,UKIP
South West,male,2015-04-07,white,Age 55 to 59,Con
South West,male,2015-04-08,other,Age 50 to 54,Con
South West,female,2015-05-02,white,Age 70 to 74,Lab
South West,male,2015-04-29,white,Age 55 to 59,Lab
South West,female,2015-04-13,white,Age 35 to 39,Don't know
South West,female,2015-04-20,white,Age 55 to 59,Grn
South West,male,2015-05-01,white,Age 65 to 69,Con
South West,male,2015-04-06,white,Age 20 to 24,Don't know
South West,male,2015-03-31,white,Age 55 to 59,Lab
South West,male,2015-05-02,white,Age 65 to 69,Con
South West,male,2015-04-28,white,Age 20 to 24,Lab
South West,male,2015-04-23,white,Age 55 to 59,LD
South West,female,2015-04-03,white,Age 60 to 64,UKIP
South West,female,2015-04-14,white,Age 65 to 69,Lab
South West,female,2015-04-10,white,Age 70 to 74,Lab
South West,male,2015-05-03,white,Age 20 to 24,Grn
South West,female,2015-04-19,white,Age 60 to 64,Lab
South West,female,2015-04-04,white,Age 60 to 64,Con
South West,male,2015-05-06,white,Age 55 to 59,Lab
South West,female,2015-04-30,white,Age 60 to 64,Con
South West,male,2015-04-28,white,Age 40 to 44,Grn
South West,male,2015-04-21,white,Age 55 to 59,Lab
South West,male,2015-04-02,white,Age 20 to 24,UKIP
South West,female,2015-04-09,white,Age 20 to 24,UKIP
South West,female,2015-05-04,white,Age 18 to 19,LD
South West,male,2015-04-16,white,Age 45 to 49,Con
South West,male,2015-04-29,white,Age 55 to 59,Lab
South West,male,2015-04-03,white,Age 70 to 74,Con
South West,female,2015-04-09,white,Age 60 to 64,Don't know
South West,female,2015-05-05,white,Age 60 to 64,Con
South West,female,2015-04-02,white,Age 35 to 39,Con
South West,male,2015-05-06,white,Age 65 to 69,Con
South West,male,2015-05-03,white,Age 35 to 39,Lab
South West,male,2015-04-01,white,Age 50 to 54,LD
South West,male,2015-05-04,other,Age 20 to 24,UKIP
South West,male,2015-04-30,white,Age 35 to 39,Lab
South West,female,2015-04-29,white,Age 60 to 64,UKIP
South West,male,2015-05-01,white,Age 65 to 69,Con
South West,female,2015-04-08,white,Age 30 to 34,Don't know
South West,male,2015-04-21,white,Age 70 to 74,UKIP
South West,female,2015-04-03,white,Age 60 to 64,Don't know
South West,female,2015-04-06,white,Age 50 to 54,UKIP
South West,female,2015-04-07,white,Age 70 to 74,Lab
South West,female,2015-05-02,white,Age 55 to 59,LD
South West,female,2015-04-27,white,Age 40 to 44,Grn
South West,male,2015-04-02,white,Age 45 to 49,Don't know
South West,female,2015-04-12,white,Age 45 to 49,Lab
South West,female,2015-04-24,asian,Age 20 to 24,Lab
South West,female,2015-04-26,white,Age 55 to 59,Lab
South West,male,2015-04-19,white,Age 75 to 79,Lab
South West,male,2015-05-05,white,Age 60 to 64,Con
South West,female,2015-04-10,white,Age 50 to 54,Lab
South West,male,2015-04-06,white,Age 50 to 54,UKIP
Wales,female,2015-04-16,white,Age 65 to 69,Lab
Wales,female,2015-04-08,white,Age 25 to 29,Grn
Wales,female,2015-05-06,white,Age 60 to 64,LD
Wales,female,2015-04-07,white,Age 30 to 34,Lab
Wales,male,2015-04-29,white,Age 60 to 64,Grn
Wales,female,2015-04-02,white,Age 25 to 29,Don't know
Wales,male,2015-04-16,white,Age 35 to 39,Don't know
Wales,female,2015-04-22,white,Age 65 to 69,Grn
Wales,male,2015-04-15,white,Age 60 to 64,Don't know
Wales,female,2015-04-23,white,Age 18 to 19,Lab
Wales,male,2015-04-05,white,Age 70 to 74,Con
Wales,male,2015-04-01,white,Age 55 to 59,LD
Wales,female,2015-04-08,white,Age 45 to 49,Lab
Wales,female,2015-04-15,white,Age 40 to 44,Con
Wales,female,2015-05-05,white,Age 25 to 29,LD
Wales,female,2015-04-09,white,Age 65 to 69,Lab
Wales,male,2015-05-05,white,Age 65 to 69,PC
Wales,female,2015-04-28,white,Age 20 to 24,Grn
Wales,male,2015-05-02,white,Age 20 to 24,Con
Wales,female,2015-04-17,white,Age 40 to 44,Con
Wales,female,2015-04-28,white,Age 20 to 24,LD
Wales,female,2015-04-15,white,Age 40 to 44,Con
Wales,male,2015-04-07,white,Age 30 to 34,Lab
Wales,male,2015-05-04,white,Age 25 to 29,UKIP
Wales,male,2015-04-23,white,Age 65 to 69,Lab
Wales,male,2015-04-18,white,Age 35 to 39,Don't know
Wales,male,2015-04-03,white,Age 20 to 24,Con
Wales,male,2015-04-13,white,Age 40 to 44,Lab
Wales,female,2015-04-20,white,Age 30 to 34,Don't vote
Wales,female,2015-03-30,white,Age 18 to 19,Grn
Wales,female,2015-04-27,white,Age 50 to 54,Lab
Wales,female,2015-04-06,white,Age 30 to 34,Don't know
Wales,female,2015-04-05,white,Age 60 to 64,Con
Wales,male,2015-04-18,white,Age 75 to 79,Lab
Wales,female,2015-05-02,white,Age 40 to 44,Lab
Wales,male,2015-05-03,white,Age 70 to 74,UKIP
Wales,male,2015-04-06,white,Age 55 to 59,Lab
Wales,female,2015-05-05,white,Age 35 to 39,Lab
Wales,male,2015-04-18,white,Age 70 to 74,UKIP
Wales,female,2015-04-05,white,Age 55 to 59,Con
Wales,male,2015-04-02,other,Age 25 to 29,Lab
Wales,male,2015-04-25,white,Age 50 to 54,Lab
Wales,male,2015-05-03,white,Age 60 to 64,Con
Wales,female,2015-05-04,white,Age 70 to 74,UKIP
Wales,male,2015-05-04,white,Age 55 to 59,Lab
Wales,female,2015-04-15,white,Age 25 to 29,Grn
Wales,male,2015-04-28,white,Age 45 to 49,PC
Wales,male,2015-04-24,white,Age 60 to 64,Lab
Wales,female,2015-04-04,white,Age 45 to 49,Lab
Wales,female,2015-04-08,white,Age 30 to 34,Lab
Wales,male,2015-04-08,white,Age 70 to 74,Grn
Wales,male,2015-04-11,white,Age 65 to 69,UKIP
Wales,male,2015-04-03,white,Age 30 to 34,Lab
Wales,male,2015-04-13,white,Age 55 to 59,Lab
Wales,male,2015-04-08,white,Age 65 to 69,UKIP
Wales,female,2015-03-30,white,Age 40 to 44,Lab
Wales,female,2015-04-28,white,Age 30 to 34,PC
Wales,male,2015-05-01,white,Age 65 to 69,Lab
Wales,male,2015-04-07,white,Age 65 to 69,Lab
Wales,male,2015-04-10,white,Age 65 to 69,PC
Wales,female,2015-04-25,white,Age 45 to 49,UKIP
Wales,female,2015-04-05,white,Age 35 to 39,Lab
Wales,male,2015-04-05,white,Age 40 to 44,Don't vote
Wales,male,2015-04-26,white,Age 40 to 44,Lab
Wales,female,2015-05-06,white,Age 50 to 54,Lab
Wales,male,2015-04-05,white,Age 60 to 64,PC
Wales,male,2015-04-04,white,Age 30 to 34,Lab
Wales,male,2015-04-19,white,Age 30 to 34,Con
Wales,male,2015-04-20,white,Age 60 to 64,PC
Wales,female,2015-04-15,white,Age 50 to 54,Lab
Wales,male,2015-05-01,white,Age 20 to 24,Lab
Wales,female,2015-04-12,white,Age 55 to 59,PC
Wales,male,2015-05-01,white,Age 45 to 49,UKIP
Wales,male,2015-04-06,white,Age 65 to 69,Lab
Wales,male,2015-04-03,white,Age 50 to 54,Lab
Wales,male,2015-05-02,white,Age 65 to 69,Lab
Wales,female,2015-03-31,white,Age 25 to 29,Con
South West,male,2015-04-24,white,Age 75 to 79,Con
South West,male,2015-04-06,white,Age 60 to 64,UKIP
South West,female,2015-04-28,white,Age 50 to 54,UKIP
South West,female,2015-04-29,white,Age 45 to 49,UKIP
South West,female,2015-04-04,white,Age 50 to 54,Con
South West,female,2015-05-03,white,Age 60 to 64,UKIP
South West,female,2015-04-18,white,Age 65 to 69,Other
South West,male,2015-04-03,white,Age 40 to 44,Con
South West,male,2015-04-06,white,Age 20 to 24,Con
South West,female,2015-04-30,white,Age 50 to 54,UKIP
South West,male,2015-03-31,white,Age 55 to 59,Don't know
South West,female,2015-05-01,white,Age 30 to 34,Grn
South West,female,2015-04-23,white,Age 35 to 39,Con
South West,female,2015-04-28,white,Age 20 to 24,Don't vote
South West,male,2015-04-04,white,Age 50 to 54,Other
South West,female,2015-05-04,white,Age 60 to 64,Con
South West,female,2015-04-24,white,Age 35 to 39,LD
South West,female,2015-04-04,white,Age 65 to 69,Con
South West,female,2015-04-19,white,Age 35 to 39,Con
South West,male,2015-04-08,white,Age 60 to 64,UKIP
South West,female,2015-05-03,white,Age 45 to 49,Con
South West,female,2015-04-17,white,Age 65 to 69,Lab
South West,female,2015-05-04,white,Age 40 to 44,UKIP
South West,female,2015-05-05,white,Age 18 to 19,Don't know
South West,female,2015-04-09,white,Age 20 to 24,LD
South West,male,2015-04-20,white,Age 60 to 64,Con
South West,female,2015-04-13,white,Age 20 to 24,Con
South West,female,2015-04-21,white,Age 50 to 54,LD
South West,female,2015-04-30,white,Age 70 to 74,Con
South West,female,2015-04-11,white,Age 40 to 44,UKIP
South West,female,2015-05-04,white,Age 40 to 44,Lab
South West,male,2015-04-15,white,Age 65 to 69,Con
South West,female,2015-03-31,white,Age 65 to 69,UKIP
South West,female,2015-05-04,white,Age 65 to 69,Con
South West,male,2015-04-30,white,Age 75 to 79,Con
South West,male,2015-04-05,white,Age 45 to 49,UKIP
South West,female,2015-04-15,white,Age 35 to 39,Con
South West,female,2015-04-04,white,Age 60 to 64,UKIP
London,male,2015-03-31,asian,Age 25 to 29,Con
London,male,2015-04-02,white,Age 20 to 24,Don't know
London,female,2015-05-03,white,Age 40 to 44,Con
London,female,2015-04-11,white,Age 35 to 39,Lab
London,female,2015-04-30,white,Age 25 to 29,Con
London,female,2015-04-14,asian,Age 35 to 39,Don't vote
London,male,2015-04-01,asian,Age 25 to 29,Con
London,female,2015-05-04,white,Age 20 to 24,Don't vote
London,female,2015-04-10,white,Age 45 to 49,Lab
London,female,2015-04-20,white,Age 65 to 69,Don't vote
London,male,2015-04-20,white,Age 50 to 54,Con
London,male,2015-04-05,white,Age 30 to 34,Con
London,male,2015-05-04,white,Age 30 to 34,Con
London,male,2015-04-19,white,Age 40 to 44,Lab
London,female,2015-04-30,asian,Age 30 to 34,Don't vote
London,male,2015-04-13,white,Age 30 to 34,Lab
London,female,2015-04-03,white,Age 25 to 29,Con
London,female,2015-04-21,white,Age 25 to 29,Don't vote
London,male,2015-04-20,white,Age 75 to 79,Lab
London,female,2015-04-16,white,Age 25 to 29,Don't vote
London,female,2015-04-07,white,Age 25 to 29,Lab
London,female,2015-03-31,white,Age 55 to 59,UKIP
London,female,2015-04-03,white,Age 65 to 69,Con
London,male,2015-04-14,asian,Age 25 to 29,Con
London,male,2015-04-13,white,Age 60 to 64,Lab
London,female,2015-04-18,white,Age 45 to 49,Don't vote
London,female,2015-04-10,white,Age 20 to 24,Don't know
London,female,2015-04-13,white,Age 80 to 84,UKIP
London,female,2015-04-21,white,Age 20 to 24,Con
London,male,2015-04-06,white,Age 45 to 49,Lab
London,female,2015-04-30,white,Age 35 to 39,Lab
London,male,2015-04-03,asian,Age 45 to 49,Lab
London,female,2015-04-23,white,Age 30 to 34,Lab
London,male,2015-04-27,white,Age 35 to 39,Con
London,male,2015-05-05,white,Age 45 to 49,Other
London,male,2015-05-04,white,Age 55 to 59,Con
London,male,2015-04-30,asian,Age 18 to 19,Lab
London,male,2015-04-13,white,Age 25 to 29,UKIP
London,male,2015-04-14,white,Age 70 to 74,Lab
London,male,2015-04-25,white,Age 20 to 24,LD
London,female,2015-04-16,asian,Age 30 to 34,Don't know
London,female,2015-04-15,asian,Age 20 to 24,Other
London,female,2015-04-03,black,Age 50 to 54,Lab
London,female,2015-04-20,white,Age 65 to 69,Con
London,male,2015-04-04,white,Age 55 to 59,Lab
London,male,2015-04-17,asian,Age 30 to 34,Con
London,female,2015-04-17,white,Age 25 to 29,LD
London,female,2015-03-31,white,Age 25 to 29,Lab
London,male,2015-04-24,white,Age 70 to 74,Lab
London,male,2015-04-28,asian,Age 18 to 19,Don't know
London,male,2015-04-22,white,Age 25 to 29,Lab
London,male,2015-04-03,white,Age 25 to 29,Don't know
London,male,2015-05-03,white,Age 30 to 34,Lab
South East,female,2015-04-22,white,Age 50 to 54,Con
South East,female,2015-04-29,white,Age 60 to 64,Con
South East,male,2015-04-11,white,Age 60 to 64,Don't know
South East,female,2015-04-09,white,Age 20 to 24,Don't know
South East,female,2015-05-05,white,Age 70 to 74,Con
South East,female,2015-05-04,white,Age 50 to 54,Lab
South East,male,2015-04-01,white,Age 55 to 59,UKIP
South East,male,2015-04-17,white,Age 50 to 54,Lab
South East,female,2015-04-21,white,Age 60 to 64,Lab
South East,male,2015-04-18,white,Age 65 to 69,Con
South East,male,2015-05-04,white,Age 65 to 69,Lab
South East,male,2015-04-24,asian,Age 30 to 34,Lab
South East,female,2015-05-04,white,Age 35 to 39,Con
South East,male,2015-04-01,white,Age 65 to 69,Lab
South East,male,2015-03-31,white,Age 50 to 54,UKIP
South East,female,2015-04-09,white,Age 60 to 64,Lab
